,object number,count,frequency
1443,576.1965.5,2,0.00016086222150727902
1444,861.1964.43,2,0.00016086222150727902
1445,530.1984.1,2,0.00016086222150727902
1446,210.1964.1-24,2,0.00016086222150727902
1447,49.1958.4,2,0.00016086222150727902
1448,60.1990,2,0.00016086222150727902
1449,1202.1999,2,0.00016086222150727902
1450,472.1974,2,0.00016086222150727902
1451,66.1959.10,2,0.00016086222150727902
1452,20.1981.1,2,0.00016086222150727902
1453,39.1960,2,0.00016086222150727902
1454,910.1964.3,2,0.00016086222150727902
1455,54.1977.1-12,2,0.00016086222150727902
1456,248.1986,2,0.00016086222150727902
1457,805.1999,2,0.00016086222150727902
1458,2289.1967,2,0.00016086222150727902
1459,297.1948,2,0.00016086222150727902
1460,418.1958.3,2,0.00016086222150727902
1461,1289.1968,2,0.00016086222150727902
1462,157.1950,2,0.00016086222150727902
1463,26.1975.1-4,2,0.00016086222150727902
1464,903.1979,2,0.00016086222150727902
1465,24.1961,2,0.00016086222150727902
1466,172.1947,2,0.00016086222150727902
1467,640.1980,2,0.00016086222150727902
1468,1470.2000,2,0.00016086222150727902
1469,992.1964.10,2,0.00016086222150727902
1470,132.1988,2,0.00016086222150727902
1471,445.1970.7,2,0.00016086222150727902
1472,1036.1999,2,0.00016086222150727902
1473,sc18.1958,2,0.00016086222150727902
1474,214.1952.5,2,0.00016086222150727902
1475,625.1981,2,0.00016086222150727902
1476,603.1999,2,0.00016086222150727902
1477,680.1964.240,2,0.00016086222150727902
1478,750.1983,2,0.00016086222150727902
1479,912.1964.29,2,0.00016086222150727902
1480,566.1977,2,0.00016086222150727902
1481,129.1993.9,2,0.00016086222150727902
1482,749.1964.c11,2,0.00016086222150727902
1483,930.1964.10,2,0.00016086222150727902
1484,846.1999,2,0.00016086222150727902
1485,941.1964.72,2,0.00016086222150727902
1486,215.1998.1-4,2,0.00016086222150727902
1487,257.1998,2,0.00016086222150727902
1488,928.1969,2,0.00016086222150727902
1489,366.1996,2,0.00016086222150727902
1490,602.1951,2,0.00016086222150727902
1491,409.1937,2,0.00016086222150727902
1492,161.1975.17,2,0.00016086222150727902
1493,990.1964.21,2,0.00016086222150727902
1494,862.1942,2,0.00016086222150727902
1495,185.1956,2,0.00016086222150727902
1496,722.1966,2,0.00016086222150727902
1497,685.1964.12,2,0.00016086222150727902
1498,270.1998,2,0.00016086222150727902
1499,680.1964.41,2,0.00016086222150727902
1500,436.1992,2,0.00016086222150727902
1501,876.1964.3,2,0.00016086222150727902
1502,724.1983,2,0.00016086222150727902
1503,146.1968,2,0.00016086222150727902
1504,375.1971.4,2,0.00016086222150727902
1505,210.1956,2,0.00016086222150727902
1506,886.1996.1,2,0.00016086222150727902
1507,912.1964.27,2,0.00016086222150727902
1508,1269.2000,2,0.00016086222150727902
1509,833.1942,2,0.00016086222150727902
1510,312.1984,2,0.00016086222150727902
1511,8.1947.16,2,0.00016086222150727902
1512,887.1964.9,2,0.00016086222150727902
1513,333.1957,2,0.00016086222150727902
1514,680.1964.267,2,0.00016086222150727902
1515,497.1978,2,0.00016086222150727902
1516,674.1999,2,0.00016086222150727902
1517,89.1956.7,2,0.00016086222150727902
1518,429.1939,2,0.00016086222150727902
1519,977.1964.22,2,0.00016086222150727902
1520,977.1964.9,2,0.00016086222150727902
1521,749.1964.c20,2,0.00016086222150727902
1522,458.1970,2,0.00016086222150727902
1523,182.1999,2,0.00016086222150727902
1524,216.1950,2,0.00016086222150727902
1525,1003.1964,2,0.00016086222150727902
1526,148.1946,2,0.00016086222150727902
1527,158.1934.15,2,0.00016086222150727902
1528,580.1949.3,2,0.00016086222150727902
1529,211.2001,2,0.00016086222150727902
1530,4.1997,2,0.00016086222150727902
1531,460.1976,2,0.00016086222150727902
1532,890.1964.24,2,0.00016086222150727902
1533,532.1983,2,0.00016086222150727902
1534,926.1964.30,2,0.00016086222150727902
1535,240.1986,2,0.00016086222150727902
1536,202.1970.4,2,0.00016086222150727902
1537,808.1983,2,0.00016086222150727902
1538,9.1995.2,2,0.00016086222150727902
1539,836.1983,2,0.00016086222150727902
1540,sc26.1987,2,0.00016086222150727902
1541,669.1964.b21,2,0.00016086222150727902
1542,13.1995,2,0.00016086222150727902
1543,21.1997.a-b,2,0.00016086222150727902
1544,287.1964.13,2,0.00016086222150727902
1545,923.1964.25,2,0.00016086222150727902
1546,240.2001,2,0.00016086222150727902
1547,361.1971.1-26,2,0.00016086222150727902
1548,939.1964.14,2,0.00016086222150727902
1549,424.1976.4,2,0.00016086222150727902
1550,232.1975,2,0.00016086222150727902
1551,617.1987.60,2,0.00016086222150727902
1552,455.1939,2,0.00016086222150727902
1553,374.1951.c15,2,0.00016086222150727902
1554,417.1994,2,0.00016086222150727902
1555,180.1948,2,0.00016086222150727902
1556,2226.1967,2,0.00016086222150727902
1557,sc24.1966.a-b,2,0.00016086222150727902
1558,731.1999,2,0.00016086222150727902
1559,92.1968.26,2,0.00016086222150727902
1560,469.1982.38,2,0.00016086222150727902
1561,976.1964.16,2,0.00016086222150727902
1562,270.1935,2,0.00016086222150727902
1563,439.1985,2,0.00016086222150727902
1564,77.2001,2,0.00016086222150727902
1565,680.1964.124,2,0.00016086222150727902
1566,553.1999,2,0.00016086222150727902
1567,1518.2000,2,0.00016086222150727902
1568,336.2001,2,0.00016086222150727902
1569,336.1961,2,0.00016086222150727902
1570,497.1975,2,0.00016086222150727902
1571,121.1992.1-5,2,0.00016086222150727902
1572,180.1979.13,2,0.00016086222150727902
1573,121.1984.a-c,2,0.00016086222150727902
1574,941.1964.2,2,0.00016086222150727902
1575,2274.2001,2,0.00016086222150727902
1576,419.1955,2,0.00016086222150727902
1577,450.1970.75,2,0.00016086222150727902
1578,343.1947.21,2,0.00016086222150727902
1579,1590.1940,2,0.00016086222150727902
1580,187.1973.48,2,0.00016086222150727902
1581,22.1973.7,2,0.00016086222150727902
1582,478.1978.2,2,0.00016086222150727902
1583,680.1964.32,2,0.00016086222150727902
1584,274.1999,2,0.00016086222150727902
1585,1112.1969.1-2,2,0.00016086222150727902
1586,481.1975.1,2,0.00016086222150727902
1587,161.1975.7,2,0.00016086222150727902
1588,351.1939,2,0.00016086222150727902
1589,671.1964.2,2,0.00016086222150727902
1590,404.1978.1-19,2,0.00016086222150727902
1591,478.1951,2,0.00016086222150727902
1592,53.1977.11,2,0.00016086222150727902
1593,671.1980,2,0.00016086222150727902
1594,662.1978.10,2,0.00016086222150727902
1595,858.1964.49,2,0.00016086222150727902
1596,979.1964.b15,2,0.00016086222150727902
1597,431.1967,2,0.00016086222150727902
1598,667.1964.4,2,0.00016086222150727902
1599,1211.2000,2,0.00016086222150727902
1600,273.1999,2,0.00016086222150727902
1601,250.2001,2,0.00016086222150727902
1602,879.1964.2,2,0.00016086222150727902
1603,1255.2000,2,0.00016086222150727902
1604,1524.2000,2,0.00016086222150727902
1605,99.2001.1-14,2,0.00016086222150727902
1606,235.1965,2,0.00016086222150727902
1607,446.1970.8,2,0.00016086222150727902
1608,910.1942,2,0.00016086222150727902
1609,503.1990,2,0.00016086222150727902
1610,83.1945,2,0.00016086222150727902
1611,448.1992,2,0.00016086222150727902
1612,685.1964.119,2,0.00016086222150727902
1613,1053.1999,2,0.00016086222150727902
1614,128.1952,2,0.00016086222150727902
1615,153.1988,2,0.00016086222150727902
1616,748.1999,2,0.00016086222150727902
1617,766.1964.9,2,0.00016086222150727902
1618,282.1974.10,2,0.00016086222150727902
1619,235.1987,2,0.00016086222150727902
1620,158.1934.11,2,0.00016086222150727902
1621,388.1974.a-g,2,0.00016086222150727902
1622,49.1990,2,0.00016086222150727902
1623,990.1964.87,2,0.00016086222150727902
1624,646.1981,2,0.00016086222150727902
1625,680.1964.127,2,0.00016086222150727902
1626,887.1964.10,2,0.00016086222150727902
1627,167.1968,2,0.00016086222150727902
1628,749.1964.c28,2,0.00016086222150727902
1629,867.1942,2,0.00016086222150727902
1630,86.1970.a-b,2,0.00016086222150727902
1631,1136.1999,2,0.00016086222150727902
1632,997.1964.4,2,0.00016086222150727902
1633,53.1977.2,2,0.00016086222150727902
1634,186.1947,2,0.00016086222150727902
1635,407.1996,2,0.00016086222150727902
1636,1180.2000,2,0.00016086222150727902
1637,766.1964.5,2,0.00016086222150727902
1638,861.1964.19,2,0.00016086222150727902
1639,2260.1967,2,0.00016086222150727902
1640,680.1964.246,2,0.00016086222150727902
1641,1479.2000,2,0.00016086222150727902
1642,249.2001,2,0.00016086222150727902
1643,866.1968,2,0.00016086222150727902
1644,177.2000,2,0.00016086222150727902
1645,21.1995,2,0.00016086222150727902
1646,680.1964.1,2,0.00016086222150727902
1647,72.1996.7,2,0.00016086222150727902
1648,397.1939,2,0.00016086222150727902
1649,766.1964.7,2,0.00016086222150727902
1650,1575.1940,2,0.00016086222150727902
1651,369.2001.1-28,2,0.00016086222150727902
1652,33.2000,2,0.00016086222150727902
1653,390.1988.1-5,2,0.00016086222150727902
1654,679.1980,2,0.00016086222150727902
1655,680.1964.69,2,0.00016086222150727902
1656,771.1964.8,2,0.00016086222150727902
1657,734.1999,2,0.00016086222150727902
1658,1213.1999,2,0.00016086222150727902
1659,267.1998,2,0.00016086222150727902
1660,887.1964.18,2,0.00016086222150727902
1661,976.1964.13,2,0.00016086222150727902
1662,794.1941,2,0.00016086222150727902
1663,685.1964.96,2,0.00016086222150727902
1664,685.1964.9,2,0.00016086222150727902
1665,586.1981,2,0.00016086222150727902
1666,61.1948,2,0.00016086222150727902
1667,326.1985.1-9,2,0.00016086222150727902
1668,157.1958,2,0.00016086222150727902
1669,939.1964.33,2,0.00016086222150727902
1670,260.1965,2,0.00016086222150727902
1671,426.1976,2,0.00016086222150727902
1672,239.1975,2,0.00016086222150727902
1673,321.1977,2,0.00016086222150727902
1674,861.1964.42,2,0.00016086222150727902
1675,1013.1964.12,2,0.00016086222150727902
1676,968.1999,2,0.00016086222150727902
1677,685.1964.56,2,0.00016086222150727902
1678,680.1964.193,2,0.00016086222150727902
1679,861.1964.31,2,0.00016086222150727902
1680,632.1981,2,0.00016086222150727902
1681,258.1954,2,0.00016086222150727902
1682,991.1964.6,2,0.00016086222150727902
1683,669.1954.1-4,2,0.00016086222150727902
1684,475.1990.1,2,0.00016086222150727902
1685,118.1957,2,0.00016086222150727902
1686,1052.1999,2,0.00016086222150727902
1687,1156.1999,2,0.00016086222150727902
1688,157.1975.a-b,2,0.00016086222150727902
1689,985.1999,2,0.00016086222150727902
1690,356.1967,2,0.00016086222150727902
1691,244.1943,2,0.00016086222150727902
1692,422.1972,2,0.00016086222150727902
1693,330.1952.26,2,0.00016086222150727902
1694,454.1978.23,2,0.00016086222150727902
1695,396.1994.a-c,2,0.00016086222150727902
1696,365.1942,2,0.00016086222150727902
1697,133.1988.1-3,2,0.00016086222150727902
1698,207.1958,2,0.00016086222150727902
1699,223.1934.1-2,2,0.00016086222150727902
1700,968.1964.16,2,0.00016086222150727902
1701,686.1963,2,0.00016086222150727902
1702,655.1981,2,0.00016086222150727902
1703,223.1950,2,0.00016086222150727902
1704,531.1954,2,0.00016086222150727902
1705,324.1985.1-11,2,0.00016086222150727902
1706,939.1964.63,2,0.00016086222150727902
1707,283.2001,2,0.00016086222150727902
1708,1291.2000.b,2,0.00016086222150727902
1709,370.1982,2,0.00016086222150727902
1710,256.1998,2,0.00016086222150727902
1711,113.2001,2,0.00016086222150727902
1712,1057.1999,2,0.00016086222150727902
1713,66.2000,2,0.00016086222150727902
1714,242.1994,2,0.00016086222150727902
1715,1171.1999,2,0.00016086222150727902
1716,523.1954.5,2,0.00016086222150727902
1717,488.1990,2,0.00016086222150727902
1718,701.1959,2,0.00016086222150727902
1719,259.1954,2,0.00016086222150727902
1720,581.1999,2,0.00016086222150727902
1721,1194.2000,2,0.00016086222150727902
1722,158.1934.60,2,0.00016086222150727902
1723,1313.2000,2,0.00016086222150727902
1724,187.1973.11,2,0.00016086222150727902
1725,801.1999,2,0.00016086222150727902
1726,427.1996.1-3,2,0.00016086222150727902
1727,990.1964.24,2,0.00016086222150727902
1728,1332.2001.a-b,2,0.00016086222150727902
1729,494.1990,2,0.00016086222150727902
1730,449.1992.2,2,0.00016086222150727902
1731,469.1956.1-2,2,0.00016086222150727902
1732,428.1987.25,2,0.00016086222150727902
1733,1161.1999,2,0.00016086222150727902
1734,368.1939,2,0.00016086222150727902
1735,330.1952.16,2,0.00016086222150727902
1736,932.1942.1-2,2,0.00016086222150727902
1737,39.1993.3,2,0.00016086222150727902
1738,132.1993.1-5,2,0.00016086222150727902
1739,669.1964.b27,2,0.00016086222150727902
1740,295.1957,2,0.00016086222150727902
1741,287.1991.8,2,0.00016086222150727902
1742,1515.2000,2,0.00016086222150727902
1743,1455.2000,2,0.00016086222150727902
1744,158.1943,2,0.00016086222150727902
1745,450.1970.50,2,0.00016086222150727902
1746,667.1980,2,0.00016086222150727902
1747,680.1964.104,2,0.00016086222150727902
1748,222.1956,2,0.00016086222150727902
1749,31.1975.1-12,2,0.00016086222150727902
1750,1026.1999,2,0.00016086222150727902
1751,1009.1964.12,2,0.00016086222150727902
1752,705.1959,2,0.00016086222150727902
1753,197.1968,2,0.00016086222150727902
1754,576.1965.1,2,0.00016086222150727902
1755,680.1964.292,2,0.00016086222150727902
1756,94.1968.13,2,0.00016086222150727902
1757,176.1962.9,2,0.00016086222150727902
1758,990.1964.106,2,0.00016086222150727902
1759,561.1964.a-e,2,0.00016086222150727902
1760,1496.2000,2,0.00016086222150727902
1761,976.1964.12,2,0.00016086222150727902
1762,3.1995.4,2,0.00016086222150727902
1763,357.1996.18,2,0.00016086222150727902
1764,330.1952.51,2,0.00016086222150727902
1765,474.1951,2,0.00016086222150727902
1766,162.2001.1-11,2,0.00016086222150727902
1767,137.1968,2,0.00016086222150727902
1768,187.1973.35,2,0.00016086222150727902
1769,160.1977,2,0.00016086222150727902
1770,446.1970.16,2,0.00016086222150727902
1771,48.1990,2,0.00016086222150727902
1772,158.1975.4,2,0.00016086222150727902
1773,939.1964.47,2,0.00016086222150727902
1774,32.1973.1-8,2,0.00016086222150727902
1775,123.1998.a-b,2,0.00016086222150727902
1776,749.1964.c07,2,0.00016086222150727902
1777,1068.1999,2,0.00016086222150727902
1778,151.1989.5,2,0.00016086222150727902
1779,428.1987.21,2,0.00016086222150727902
1780,763.1964.21,2,0.00016086222150727902
1781,168.1993,2,0.00016086222150727902
1782,266.1980,2,0.00016086222150727902
1783,680.1964.247,2,0.00016086222150727902
1784,771.1964.22,2,0.00016086222150727902
1785,214.1952.2,2,0.00016086222150727902
1786,939.1964.57,2,0.00016086222150727902
1787,20.1979.4,2,0.00016086222150727902
1788,540.1977,2,0.00016086222150727902
1789,112.1989,2,0.00016086222150727902
1790,135.1996,2,0.00016086222150727902
1791,1431.2000,2,0.00016086222150727902
1792,967.1964.12,2,0.00016086222150727902
1793,277.1994,2,0.00016086222150727902
1794,459.1977,2,0.00016086222150727902
1795,65.1946,2,0.00016086222150727902
1796,680.1964.30,2,0.00016086222150727902
1797,853.1979,2,0.00016086222150727902
1798,995.1964.6,2,0.00016086222150727902
1799,559.1953.a-b,2,0.00016086222150727902
1800,616.1949.10,2,0.00016086222150727902
1801,778.1964.12,2,0.00016086222150727902
1802,576.1963,2,0.00016086222150727902
1803,806.1999,2,0.00016086222150727902
1804,821.1965.1-15,2,0.00016086222150727902
1805,890.1964.17,2,0.00016086222150727902
1806,352.1982,2,0.00016086222150727902
1807,488.1983,2,0.00016086222150727902
1808,21.1982,2,0.00016086222150727902
1809,261.1965,2,0.00016086222150727902
1810,161.1975.11,2,0.00016086222150727902
1811,426.1987.1-26,2,0.00016086222150727902
1812,70.1948,2,0.00016086222150727902
1813,344.1969,2,0.00016086222150727902
1814,680.1964.299,2,0.00016086222150727902
1815,185.1958.3,2,0.00016086222150727902
1816,466.1977.5,2,0.00016086222150727902
1817,617.1987.56,2,0.00016086222150727902
1818,428.1987.11,2,0.00016086222150727902
1819,96.1998.1.x1-x2,2,0.00016086222150727902
1820,396.1996,2,0.00016086222150727902
1821,774.1967.9,2,0.00016086222150727902
1822,680.1964.322,2,0.00016086222150727902
1823,341.1960,2,0.00016086222150727902
1824,454.1978.30,2,0.00016086222150727902
1825,303.1984,2,0.00016086222150727902
1826,324.1958.8,2,0.00016086222150727902
1827,509.1975,2,0.00016086222150727902
1828,277.1999,2,0.00016086222150727902
1829,469.1982.47,2,0.00016086222150727902
1830,693.1966,2,0.00016086222150727902
1831,88.1990,2,0.00016086222150727902
1832,1428.2000,2,0.00016086222150727902
1833,487.1992.3,2,0.00016086222150727902
1834,218.2001.y,2,0.00016086222150727902
1835,672.1964.12,2,0.00016086222150727902
1836,941.1964.16,2,0.00016086222150727902
1837,2.1942.10,2,0.00016086222150727902
1838,836.1999,2,0.00016086222150727902
1839,1199.2000,2,0.00016086222150727902
1840,129.1993.3,2,0.00016086222150727902
1841,76.1958.2,2,0.00016086222150727902
1842,153.1993,2,0.00016086222150727902
1843,923.1964.21,2,0.00016086222150727902
1844,447.1997,2,0.00016086222150727902
1845,15.1980,2,0.00016086222150727902
1846,113.1968,2,0.00016086222150727902
1847,212.1943,2,0.00016086222150727902
1848,37.1993.4,2,0.00016086222150727902
1849,158.1975.5,2,0.00016086222150727902
1850,539.1954,2,0.00016086222150727902
1851,703.1964.2,2,0.00016086222150727902
1852,101.1990,2,0.00016086222150727902
1853,995.1964.4,2,0.00016086222150727902
1854,680.1964.98,2,0.00016086222150727902
1855,279.2001,2,0.00016086222150727902
1856,336.1984,2,0.00016086222150727902
1857,424.1976.10,2,0.00016086222150727902
1858,400.1960,2,0.00016086222150727902
1859,91.1949.17,2,0.00016086222150727902
1860,685.1964.44,2,0.00016086222150727902
1861,243.1937,2,0.00016086222150727902
1862,521.1983,2,0.00016086222150727902
1863,988.1999,2,0.00016086222150727902
1864,149.1995,2,0.00016086222150727902
1865,672.1954,2,0.00016086222150727902
1866,968.1964.27,2,0.00016086222150727902
1867,1083.1999,2,0.00016086222150727902
1868,324.1967.11,2,0.00016086222150727902
1869,448.1970,2,0.00016086222150727902
1870,680.1964.207,2,0.00016086222150727902
1871,583.1963,2,0.00016086222150727902
1872,469.1982.24,2,0.00016086222150727902
1873,912.1964.89,2,0.00016086222150727902
1874,491.1987,2,0.00016086222150727902
1875,912.1964.85,2,0.00016086222150727902
1876,713.1963,2,0.00016086222150727902
1877,587.1954,2,0.00016086222150727902
1878,666.1965.30,2,0.00016086222150727902
1879,244.1965,2,0.00016086222150727902
1880,552.1956,2,0.00016086222150727902
1881,589.1977,2,0.00016086222150727902
1882,778.1963,2,0.00016086222150727902
1883,551.1964.a-h,2,0.00016086222150727902
1884,278.1948.10,2,0.00016086222150727902
1885,468.1977.1-14,2,0.00016086222150727902
1886,983.1964,2,0.00016086222150727902
1887,415.1988,2,0.00016086222150727902
1888,613.1981,2,0.00016086222150727902
1889,sc103.1996,2,0.00016086222150727902
1890,898.1979,2,0.00016086222150727902
1891,450.1939,2,0.00016086222150727902
1892,211.1987,2,0.00016086222150727902
1893,360.1967,2,0.00016086222150727902
1894,680.1964.198,2,0.00016086222150727902
1895,939.1964.43,2,0.00016086222150727902
1896,784.1964.17,2,0.00016086222150727902
1897,92.1968.12,2,0.00016086222150727902
1898,459.1956,2,0.00016086222150727902
1899,1120.1964,2,0.00016086222150727902
1900,66.1999.a-b,2,0.00016086222150727902
1901,263.1962,2,0.00016086222150727902
1902,890.1964.19,2,0.00016086222150727902
1903,941.1964.63,2,0.00016086222150727902
1904,339.1960,2,0.00016086222150727902
1905,16.1972.15,2,0.00016086222150727902
1906,350.1937,2,0.00016086222150727902
1907,321.1985.18,2,0.00016086222150727902
1908,948.1999,2,0.00016086222150727902
1909,935.1969.1-9,2,0.00016086222150727902
1910,670.1980,2,0.00016086222150727902
1911,92.1968.42,2,0.00016086222150727902
1912,330.1967,2,0.00016086222150727902
1913,158.1934.10,2,0.00016086222150727902
1914,735.1963,2,0.00016086222150727902
1915,874.1979,2,0.00016086222150727902
1916,525.1990.a-b,2,0.00016086222150727902
1917,749.1964.c32,2,0.00016086222150727902
1918,911.1965.a-b,2,0.00016086222150727902
1919,995.1964.12,2,0.00016086222150727902
1920,829.1964.16,2,0.00016086222150727902
1921,583.1977,2,0.00016086222150727902
1922,15.1976.10,2,0.00016086222150727902
1923,129.1996,2,0.00016086222150727902
1924,298.1992.11,2,0.00016086222150727902
1925,245.1953.a-b,2,0.00016086222150727902
1926,343.1947.13,2,0.00016086222150727902
1927,362.1987,2,0.00016086222150727902
1928,374.1951.a02,2,0.00016086222150727902
1929,942.1999,2,0.00016086222150727902
1930,210.1948,2,0.00016086222150727902
1931,988.1964.13,2,0.00016086222150727902
1932,890.1964.81,2,0.00016086222150727902
1933,328.2001.1-3,2,0.00016086222150727902
1934,244.1998,2,0.00016086222150727902
1935,912.1964.67,2,0.00016086222150727902
1936,209.1998,2,0.00016086222150727902
1937,sc36.1966.a-b,2,0.00016086222150727902
1938,256.1958.1-3,2,0.00016086222150727902
1939,286.1984.1-3,2,0.00016086222150727902
1940,992.1964.21,2,0.00016086222150727902
1941,329.1985.1-25,2,0.00016086222150727902
1942,360.1950,2,0.00016086222150727902
1943,119.2001,2,0.00016086222150727902
1944,30.1998.2,2,0.00016086222150727902
1945,487.1992.13,2,0.00016086222150727902
1946,383.1948,2,0.00016086222150727902
1947,253.1944,2,0.00016086222150727902
1948,22.1988.1-35,2,0.00016086222150727902
1949,990.1964.2,2,0.00016086222150727902
1950,1337.2001,2,0.00016086222150727902
1951,124.1995.a-c,2,0.00016086222150727902
1952,19.1945,2,0.00016086222150727902
1953,886.1996.7,2,0.00016086222150727902
1954,2254.1967,2,0.00016086222150727902
1955,376.1951.1,2,0.00016086222150727902
1956,93.1947,2,0.00016086222150727902
1957,29.1998,2,0.00016086222150727902
1958,1206.1999,2,0.00016086222150727902
1959,176.1943,2,0.00016086222150727902
1960,995.1964.24,2,0.00016086222150727902
1961,311.1949,2,0.00016086222150727902
1962,660.1999,2,0.00016086222150727902
1963,403.1982.a-b,2,0.00016086222150727902
1964,488.1992.1-11,2,0.00016086222150727902
1965,1006.1964.6,2,0.00016086222150727902
1966,159.1973,2,0.00016086222150727902
1967,150.1989.1,2,0.00016086222150727902
1968,sc23.1983,2,0.00016086222150727902
1969,656.1981,2,0.00016086222150727902
1970,380.1963,2,0.00016086222150727902
1971,980.1964.1,2,0.00016086222150727902
1972,912.1964.14,2,0.00016086222150727902
1973,489.1953,2,0.00016086222150727902
1974,421.1964,2,0.00016086222150727902
1975,977.1964.5,2,0.00016086222150727902
1976,sc2340.2001.1-2,2,0.00016086222150727902
1977,278.1948.16,2,0.00016086222150727902
1978,1568.2000,2,0.00016086222150727902
1979,1234.2000,2,0.00016086222150727902
1980,267.1962,2,0.00016086222150727902
1981,623.1981,2,0.00016086222150727902
1982,223.1978,2,0.00016086222150727902
1983,16.1972.6,2,0.00016086222150727902
1984,106.2001,2,0.00016086222150727902
1985,208.1950,2,0.00016086222150727902
1986,477.1970.18,2,0.00016086222150727902
1987,826.1999,2,0.00016086222150727902
1988,278.1948.3,2,0.00016086222150727902
1989,104.1996,2,0.00016086222150727902
1990,20.1979.28,2,0.00016086222150727902
1991,105.1996,2,0.00016086222150727902
1992,238.2001,2,0.00016086222150727902
1993,298.2001,2,0.00016086222150727902
1994,680.1964.95,2,0.00016086222150727902
1995,661.1978.a06,2,0.00016086222150727902
1996,655.1999,2,0.00016086222150727902
1997,1336.2001.a-b,2,0.00016086222150727902
1998,562.1949.11,2,0.00016086222150727902
1999,772.1964.b9,2,0.00016086222150727902
2000,259.2001,2,0.00016086222150727902
2001,966.1999,2,0.00016086222150727902
2002,44.1960,2,0.00016086222150727902
2003,889.1979,2,0.00016086222150727902
2004,1502.2000,2,0.00016086222150727902
2005,148.1937,2,0.00016086222150727902
2006,1015.1964.5,2,0.00016086222150727902
2007,332.1969.10,2,0.00016086222150727902
2008,1585.2000,2,0.00016086222150727902
2009,967.1964.5,2,0.00016086222150727902
2010,923.1964.1-30,2,0.00016086222150727902
2011,288.1962,2,0.00016086222150727902
2012,371.1982,2,0.00016086222150727902
2013,2286.2001,2,0.00016086222150727902
2014,16.1995.1-3,2,0.00016086222150727902
2015,254.1984.2,2,0.00016086222150727902
2016,413.1994,2,0.00016086222150727902
2017,472.1987,2,0.00016086222150727902
2018,863.1964.5,2,0.00016086222150727902
2019,1285.1968,2,0.00016086222150727902
2020,201.1977.13,2,0.00016086222150727902
2021,829.1964.1-22,2,0.00016086222150727902
2022,990.1964.32,2,0.00016086222150727902
2023,821.1999,2,0.00016086222150727902
2024,680.1964.135,2,0.00016086222150727902
2025,21.1988.1-35,2,0.00016086222150727902
2026,685.1964.121,2,0.00016086222150727902
2027,80.1945,2,0.00016086222150727902
2028,374.1951.a01,2,0.00016086222150727902
2029,467.1997,2,0.00016086222150727902
2030,387.1988.1-8,2,0.00016086222150727902
2031,161.1975.25,2,0.00016086222150727902
2032,406.1939,2,0.00016086222150727902
2033,771.1964.3,2,0.00016086222150727902
2034,66.1959.3,2,0.00016086222150727902
2035,31.1998.2x1-x2,2,0.00016086222150727902
2036,88.1945,2,0.00016086222150727902
2037,225.1956,2,0.00016086222150727902
2038,382.1950,2,0.00016086222150727902
2039,92.1968.15,2,0.00016086222150727902
2040,131.1963.17,2,0.00016086222150727902
2041,96.1946,2,0.00016086222150727902
2042,1296.2000,2,0.00016086222150727902
2043,766.1964.12,2,0.00016086222150727902
2044,583.1997.1-20,2,0.00016086222150727902
2045,158.1934.40,2,0.00016086222150727902
2046,312.2001,2,0.00016086222150727902
2047,685.1964.86,2,0.00016086222150727902
2048,772.1964.b3,2,0.00016086222150727902
2049,199.1987,2,0.00016086222150727902
2050,257.1958,2,0.00016086222150727902
2051,144.1949.8,2,0.00016086222150727902
2052,435.1973.7,2,0.00016086222150727902
2053,992.1964.24,2,0.00016086222150727902
2054,479.1951,2,0.00016086222150727902
2055,330.1952.65,2,0.00016086222150727902
2056,926.1942,2,0.00016086222150727902
2057,158.1977,2,0.00016086222150727902
2058,532.1954,2,0.00016086222150727902
2059,292.1999,2,0.00016086222150727902
2060,sc7.1985,2,0.00016086222150727902
2061,609.1977,2,0.00016086222150727902
2062,929.1999,2,0.00016086222150727902
2063,446.1939,2,0.00016086222150727902
2064,164.2000,2,0.00016086222150727902
2065,161.1956,2,0.00016086222150727902
2066,403.1994,2,0.00016086222150727902
2067,1316.2000,2,0.00016086222150727902
2068,135.2001.1-9,2,0.00016086222150727902
2069,339.1943,2,0.00016086222150727902
2070,71.1960,2,0.00016086222150727902
2071,392.1994,2,0.00016086222150727902
2072,321.1985.1,2,0.00016086222150727902
2073,464.1983,2,0.00016086222150727902
2074,116.1976,2,0.00016086222150727902
2075,661.1978.a-b,2,0.00016086222150727902
2076,778.1964.2,2,0.00016086222150727902
2077,666.1939,2,0.00016086222150727902
2078,199.1984.2,2,0.00016086222150727902
2079,254.1984.3,2,0.00016086222150727902
2080,66.1959.21,2,0.00016086222150727902
2081,45.1972,2,0.00016086222150727902
2082,14.1945.11,2,0.00016086222150727902
2083,680.1964.125,2,0.00016086222150727902
2084,349.1984,2,0.00016086222150727902
2085,897.1942,2,0.00016086222150727902
2086,158.1934.48,2,0.00016086222150727902
2087,369.1950,2,0.00016086222150727902
2088,68.1990,2,0.00016086222150727902
2089,201.1977.3,2,0.00016086222150727902
2090,414.1994,2,0.00016086222150727902
2091,521.1967.13,2,0.00016086222150727902
2092,265.1986,2,0.00016086222150727902
2093,224.1998,2,0.00016086222150727902
2094,221.1981,2,0.00016086222150727902
2095,926.1964.22,2,0.00016086222150727902
2096,472.1939,2,0.00016086222150727902
2097,432.1969.8,2,0.00016086222150727902
2098,506.1983,2,0.00016086222150727902
